,text,_input_hash,_task_hash,options,_session_id,_view_id,accept,answer,meta,len,RnD,BM,Practice,Ops,MnA,Product,Enabler,CX
194,"Operating profit of GBP 188 million was up 16% in both sterling and local currency, withlife insurance sales rising 37% in local currency to GBP 6.3 billion. Our hybrid products, which combinedwith profits, unit-linked and protection features, grew 161% and contributed 44% of our total life sales, upfrom 23% from the prior year. We also expanded and diversified our distribution capability, with non-bankchannels now contributing over 40% of life insurance sales.",-157252158,821963013,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,[],reject,"{'meta': 'Aviva plc, 2018 Earnings Call, Mar 07, 2019'}",0,0,0,0,0,0,0,0,0
195,"Betsy Lynn GraseckMorgan Stanley, Research DivisionOkay, now that's helpful. And then my follow-up was just on how you're thinking about the benefit of thedigitization on expense ratio over time? I'm not asking for what 2018 is going to be.",-958276228,1316719606,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,[],reject,"{'meta': 'Capital One Financial Corporation, Q3 2017 Earnings Call, Oct 24, 2017'}",0,0,0,0,0,0,0,0,0
196,"though is you continue to see thedemand for our products and services. So we continued in the quarter to have customers step up in termsof the plans they are on, whether that be from a metered plan to unlimited or even within our unlimitedplans that we offer, and then we continue to see increases in connections per account, whether that bewearables or additional phones on the account. Those things are coming through to ARPA, and you seethe impact there on service revenue overall.",1114845909,-1515332094,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,['Product'],accept,"{'meta': 'Verizon Communications Inc., Q2 2018 Earnings Call, Jul 24, 2018'}",1,0,0,0,0,0,1,0,0
197,"Dave?David N. WatsonSenior Executive Vice PresidentWell, we've often thought that X1 is an operating platform which not only the most preferred videoapplications would be there, we also felt, as Brian said, there's going to be many other applications,music, gaming. And as IoT continues to make progress, you're going to control your home experiencein many ways, including right through the television in X1. So our mission is to just make it simple andeasy, and we're processing right now the way we've connected Netflix, the way we're doing -- we willdo Amazon",1576341803,1247832453,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,['CX'],accept,"{'meta': 'Comcast Corporation, Q3 2018 Earnings Call, Oct 25, 2018'}",1,0,0,0,0,0,0,0,1
198,"[Foreign Language] For SK Hynix, because of the lower demandfor server and mobile, our bit shipment growth was lower than expected. [Foreign Language]",1339772835,732218635,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,[],reject,"{'meta': 'SK hynix, Inc., Q4 2018 Earnings Call, Jan 24, 2019'}",0,0,0,0,0,0,0,0,0
199,"and then we havebought additional spectrum for 4G and 5G in the future. In Poland, overall revenue trend slightly improved at minus 4.2%, it was minus 5.1% in the last quarter,with broadly unchanged trends in mobile and fixed services, but growing mobile equipment sales due tothe transition from subsidies to installments. This quarter, again, the company posted better net addscompared to the first quarter of last year, thanks to commercial investment targeted on convergence, veryhigh broadband and TV content.",-1700176446,-1894078572,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,[],reject,"{'meta': 'Orange, Q1 2016 Earnings Call, Apr 26, 2016'}",0,0,0,0,0,0,0,0,0
200,"2017 is separate because we had noncash goodwill elements,the transformation system as you've heard it this morning, is going on. It's going on with the revampingof stores, the transformation in our organization. So the year 2018 was in between, it was a huge -- animpacting year in terms of transformation and we are carrying on our efforts.",-1394729300,-442033810,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,['Ops'],accept,"{'meta': 'Carrefour SA, 2018 Earnings Call, Feb 28, 2019'}",1,0,0,0,1,0,0,0,0
201,"had we had it. But again, with machine learning, I think we're just going to be able to put this wholething together in a way that allows us to see things we just couldn't see 3 or 4 years ago. And -- but thequestion is,",149157799,1295719546,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,['RnD'],accept,"{'meta': 'GlaxoSmithKline plc, Q2 2018 Earnings Call, Jul 25, 2018'}",1,1,0,0,0,0,0,0,0
202,"During the quarter, we wereexcited to announce the availability of a full web proxy capability on our global SaaS platform, Umbrella,to complement our on-premise appliances. Trust plays a critical role as customers access their networking applications; and identity plays a criticalrole in delivering a secure, consistent experience no matter how, when or where they connect. Thismarket dynamic was central to our Duo Security acquisition, and we continue to see customer momentum,reflecting the power of Duo's differentiated, market-leading SaaS platform.",-1463603956,-191945992,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,['Product'],accept,"{'meta': 'Cisco Systems, Inc., Q4 2019 Earnings Call, Aug 14, 2019'}",1,0,0,0,0,0,1,0,0
203,"We're proud thatConcur's travel management solution helped usher emergency workers to points of dire need in Texas andFlorida. FEMA chose to implement a Concur feature called Surge Blanket Travel to deploy 11,000 federalemployees from across the United States in record time. The unifying vision of SAP is to help the world runbetter and improve people's lives.",-1257211486,805486077,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,['Product'],accept,"{'meta': 'SAP SE, Q3 2017 Earnings Call, Oct 19, 2017'}",1,0,0,0,0,0,1,0,0
204,"It doesn't become just about drivingleads to online retailers. It's about driving traffic to offline stores via mobile. And we're seeing greatadoption from retailers, from Macy's, REI, Sears.",660002916,-1618236367,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,['Product'],accept,"{'meta': 'Google Inc., Q1 2015 Earnings Call, Apr 23, 2015'}",1,0,0,0,0,0,1,0,0
205,"And so where do you think the GC bitwent wrong? Was the analytics still ramping up or was it relied too much on, or any feedback there wouldbe great. George QuinnGroup CFO & Member of the Executive CommitteeThanks, Vinit.",-230469033,1164809793,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,[],reject,"{'meta': 'Zurich Insurance Group Ltd, H1 2015 Earnings Call, Aug 06, 2015'}",0,0,0,0,0,0,0,0,0
206,"Part of it is it's sometimeshard. The mixture of what -- when somebody goes out and build a rack, what is it going into, how muchof its workload is really being used by AI is -- anybody who tells you exactly what that number is, is justwrong, to be honest with you. So it's hard for us to say with precision, x percent of our units went into AIworkloads, because it's rare that a rack is purely AI except for in rare cases.",449306373,169507492,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,['Product'],accept,"{'meta': 'Intel Corporation, Q3 2017 Earnings Call, Oct 26, 2017'}",1,0,0,0,0,0,1,0,0
207,"As I mentioned in the introduction, thecore is the deep change in the mindset of the company. I would like here to remind that we are nowsystematically working on a cross-functional approach, and it starts with the Executive Committee. Withtheir competitive spirit, we make sure that we unleash not only the individual talent but also the collectivecapability to work, and we put some business sense in everything we do.",-1606005819,-252083589,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,['Enabler'],accept,"{'meta': 'Peugeot S.A., H1 2016 Earnings Call, Jul 27, 2016'}",1,0,0,0,0,0,0,1,0
208,"Capital, Research DivisionThe first question I would like to little bit explore the topic of risk-weighted asset optimization, whichAlexander touched in his opening remarks. Given that currently, your density has went down to 104%,perhaps you could give us the midterm target of risk-weighted density which you have in your mind,hopefully, with and without the IRB effect?",-1114850364,-1973067928,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,[],reject,"{'meta': 'Sberbank of Russia, Q1 2018 Earnings Call, May 30, 2018'}",0,0,0,0,0,0,0,0,0
209,"And second, as you can see inthe O2O space, there's actually a very competitive landscape, with a lot of companies offering servicesand subsidies to the consumers. And for some of those services, there is actually a pretty good abilityto promote our mobile payment solution. So I think while we have scaled down that promotion on taxihaulings, if there other ways to which we can actually promote our mobile payment solution, we willactually invest that money in order for us to continue to build our mobile payment franchise.",1172787713,-708947517,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,['Product'],accept,"{'meta': 'Tencent Holdings Ltd., Q1 2015 Earnings Call, May 13, 2015'}",1,0,0,0,0,0,1,0,0
210,"We will finalize the resegmentationprocess and share the revised financial results with you in October ahead of the Q3 results. We then lookforward to giving you more details on our strategy on the Investor Day during Q4.To give you a better sense of our underlying performance this quarter, Slide 9 shows the impacts ofthe strategic transformation and revised planning assumptions. On a pretax basis, our EUR 946 millionof losses included EUR 1.4 billion of goodwill and software impairments, of which, EUR 351 million areincluded in our definition of adjusted costs.",-1058989412,1506232021,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,[],reject,"{'meta': 'Deutsche Bank Aktiengesellschaft, Q2 2019 Earnings Call, Jul 24, 2019'}",0,0,0,0,0,0,0,0,0
211,"In fact, when you compare withthe former exercise, the part of new investment is roughly 20%, I would say, of this envelope. And mostof this investment are dedicated to digital transformation through the developing the digital offering,designing automated and paperless processes with specifically remote platforms and the investmentof -- in digital, for example, as well. In addition, part of this investment is devoted to IT security andregulatory issues.",338791412,-1191785094,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,"['CX', 'Ops', 'Enabler']",accept,"{'meta': 'Societe Generale Group, Q4 2015 Earnings Call, Feb 11, 2016'}",3,0,0,0,1,0,0,1,1
212,"We just launched a Amazon robotics fulfillment center in the Tokyoarea recently. And so toward that last month, and it's just amazing to see the strides that the Amazonrobotics has taken and the efficiency we're getting in our warehouse as a result. The other efficiencieswe're seeing are network efficiencies, especially as we had things like sort centers.",1253222062,-1178640876,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,['Ops'],accept,"{'meta': 'Amazon.com, Inc., Q1 2017 Earnings Call, Apr 27, 2017'}",1,0,0,0,1,0,0,0,0
213,"These arefully funded in any guidance we're giving. And they are quite transformational in terms of the way thecompany will operate. And we will obviously leverage them to reduce cost to fill across the company, backoffice, but equally so to engage more deeply with the consumer at front of store and with patients as theycome in through the pharmacy.",-879374481,38576859,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,"['CX', 'Ops']",accept,"{'meta': 'Walgreens Boots Alliance, Inc., Q2 2019 Earnings Call, Apr 02, 2019'}",2,0,0,0,1,0,0,0,1
214,"Americas was plus 1% in the quarter as weaker demand for the process industries was offset by powerorders. As announced today, we won $130 million order to upgrade an existing HVDC connection in theU.S. Base orders were down in the U.S. and Canada, primarily driven by weak automation demand forprocess industrial equipment. Declines in North America were more than offset by strong base ordergrowth in many countries in South America, like Argentina and Peru.ABB LTD FQ4 2015 EARNINGS CALL |  FEB 03, 2016  a division of",260835497,-609708536,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,['Product'],accept,"{'meta': 'ABB Ltd., Q4 2015 Earnings Call, Feb 03, 2016'}",1,0,0,0,0,0,1,0,0
215,"S&P Global Inc. 20on and increasingly in the mobile and digital space. And again, Nectar points across all of our real estate,wherever you are, both in terms of earning and burning",1604010978,1338487791,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,['CX'],accept,"{'meta': 'J Sainsbury plc, H1 2019 Earnings Call, Nov 08, 2018'}",1,0,0,0,0,0,0,0,1
